after_id,before_id,frame_timestamp,game_id,gold_gain,participant_id,timestamp,type
0.0,1033.0,960403,7585724118,400.0,3.0,927583,ITEM_UNDO
0.0,3108.0,960403,7585724118,450.0,3.0,937120,ITEM_UNDO
0.0,3070.0,60030,7587095771,400.0,4.0,14267,ITEM_UNDO
0.0,1028.0,420242,7587095771,400.0,2.0,403056,ITEM_UNDO
2010.0,0.0,420242,7587095771,-5.0,4.0,412241,ITEM_UNDO
0.0,3067.0,720318,7587095771,400.0,10.0,718681,ITEM_UNDO
0.0,1037.0,780321,7587095771,875.0,1.0,756825,ITEM_UNDO
0.0,3145.0,960379,7587095771,300.0,3.0,953666,ITEM_UNDO
0.0,2055.0,1140434,7587095771,75.0,5.0,1125740,ITEM_UNDO
0.0,2055.0,1140434,7587095771,75.0,5.0,1125873,ITEM_UNDO
0.0,2139.0,1140434,7587095771,500.0,5.0,1126007,ITEM_UNDO
0.0,3067.0,1320479,7587095771,800.0,10.0,1309609,ITEM_UNDO
0.0,1029.0,1320479,7587095771,300.0,10.0,1312415,ITEM_UNDO
0.0,1053.0,1440510,7587095771,900.0,4.0,1430985,ITEM_UNDO
0.0,1055.0,60032,7585970172,450.0,5.0,15637,ITEM_UNDO
0.0,1001.0,240082,7585970172,300.0,10.0,237711,ITEM_UNDO
0.0,1036.0,300092,7585970172,350.0,4.0,247370,ITEM_UNDO
0.0,2022.0,840338,7585970172,250.0,10.0,802626,ITEM_UNDO
2031.0,0.0,720256,7585712697,-60.0,6.0,712426,ITEM_UNDO
1054.0,0.0,720256,7585712697,-180.0,6.0,712707,ITEM_UNDO
0.0,6670.0,780274,7585712697,1300.0,3.0,768249,ITEM_UNDO
1055.0,0.0,1560484,7585712697,-180.0,4.0,1555706,ITEM_UNDO
0.0,1033.0,300140,7586257192,400.0,8.0,268728,ITEM_UNDO
0.0,1027.0,420149,7586257192,300.0,1.0,408043,ITEM_UNDO
0.0,3044.0,420149,7586257192,750.0,2.0,412285,ITEM_UNDO
0.0,3802.0,660229,7586257192,900.0,3.0,627856,ITEM_UNDO
0.0,1027.0,240132,7587343666,300.0,3.0,208886,ITEM_UNDO
0.0,1036.0,420177,7587343666,350.0,7.0,413103,ITEM_UNDO
0.0,1036.0,420177,7587343666,350.0,7.0,413203,ITEM_UNDO
0.0,1037.0,420177,7587343666,875.0,7.0,414072,ITEM_UNDO
3340.0,0.0,1140360,7587343666,0.0,6.0,1114887,ITEM_UNDO
0.0,3145.0,1620568,7587343666,700.0,6.0,1588958,ITEM_UNDO
3340.0,0.0,60015,7586170566,0.0,3.0,8577,ITEM_UNDO
0.0,2003.0,60015,7586170566,50.0,3.0,8710,ITEM_UNDO
0.0,2003.0,60015,7586170566,50.0,3.0,8844,ITEM_UNDO
0.0,1004.0,360191,7586170566,200.0,5.0,317021,ITEM_UNDO
0.0,2055.0,360191,7586170566,75.0,5.0,317188,ITEM_UNDO
0.0,3108.0,360191,7586170566,850.0,3.0,331658,ITEM_UNDO
0.0,1028.0,420213,7586170566,400.0,8.0,382715,ITEM_UNDO
0.0,2021.0,480228,7586170566,800.0,6.0,473247,ITEM_UNDO
0.0,1043.0,1320486,7586170566,450.0,4.0,1280511,ITEM_UNDO
0.0,2055.0,360107,7587558820,75.0,1.0,316122,ITEM_UNDO
0.0,3108.0,960254,7587558820,850.0,6.0,903480,ITEM_UNDO
0.0,1033.0,1080369,7587558820,400.0,5.0,1060280,ITEM_UNDO
0.0,3108.0,1140373,7587558820,850.0,2.0,1087221,ITEM_UNDO
0.0,2055.0,1200392,7587558820,75.0,10.0,1150158,ITEM_UNDO
0.0,3172.0,1200392,7587558820,750.0,4.0,1174196,ITEM_UNDO
1042.0,0.0,1200392,7587558820,-175.0,4.0,1174964,ITEM_UNDO
0.0,1043.0,1200392,7587558820,450.0,4.0,1177034,ITEM_UNDO
0.0,1058.0,1200392,7587558820,1200.0,4.0,1177201,ITEM_UNDO
2055.0,0.0,1320436,7587558820,-30.0,1.0,1284895,ITEM_UNDO
0.0,3108.0,1320436,7587558820,600.0,6.0,1296007,ITEM_UNDO
0.0,3020.0,1320436,7587558820,800.0,6.0,1311317,ITEM_UNDO
3006.0,0.0,1560484,7587558820,-770.0,9.0,1510837,ITEM_UNDO
0.0,1053.0,1560484,7587558820,900.0,9.0,1514584,ITEM_UNDO
0.0,3143.0,1620495,7587558820,1700.0,2.0,1601496,ITEM_UNDO
1055.0,0.0,1680522,7587558820,-180.0,9.0,1621169,ITEM_UNDO
0.0,3134.0,1680522,7587558820,650.0,10.0,1658336,ITEM_UNDO
3133.0,0.0,1740550,7587558820,-735.0,10.0,1711670,ITEM_UNDO
1055.0,0.0,1800571,7587558820,-180.0,3.0,1791505,ITEM_UNDO
0.0,1052.0,240156,7586800831,400.0,10.0,214029,ITEM_UNDO
0.0,1001.0,240156,7586800831,300.0,10.0,215766,ITEM_UNDO
0.0,6610.0,840309,7586327819,900.0,2.0,810349,ITEM_UNDO
0.0,2003.0,300142,7586706937,50.0,4.0,242643,ITEM_UNDO
0.0,1036.0,420197,7586706937,350.0,8.0,412833,ITEM_UNDO
0.0,1033.0,600241,7586706937,400.0,5.0,567333,ITEM_UNDO
0.0,4630.0,780294,7586706937,700.0,7.0,779234,ITEM_UNDO
0.0,1036.0,480231,7587171786,350.0,4.0,432498,ITEM_UNDO
0.0,1052.0,960362,7587171786,400.0,7.0,916140,ITEM_UNDO
0.0,2055.0,1020393,7587171786,75.0,3.0,984802,ITEM_UNDO
1082.0,0.0,1020393,7587171786,-140.0,3.0,984936,ITEM_UNDO
0.0,3047.0,1080410,7587171786,900.0,6.0,1022698,ITEM_UNDO
0.0,1028.0,1140440,7587171786,400.0,9.0,1114800,ITEM_UNDO
0.0,2055.0,1260486,7587171786,75.0,3.0,1258083,ITEM_UNDO
0.0,1058.0,1260486,7587171786,1200.0,3.0,1258284,ITEM_UNDO
0.0,2055.0,900329,7587383452,75.0,4.0,886468,ITEM_UNDO
0.0,2055.0,900329,7587383452,75.0,4.0,886736,ITEM_UNDO
0.0,3222.0,900329,7587383452,900.0,4.0,887838,ITEM_UNDO
0.0,1026.0,1500408,7587383452,850.0,9.0,1479832,ITEM_UNDO
0.0,3108.0,1500408,7587383452,850.0,9.0,1479966,ITEM_UNDO
0.0,1028.0,360179,7585986592,400.0,8.0,328777,ITEM_UNDO
0.0,1028.0,360179,7585986592,400.0,8.0,328944,ITEM_UNDO
0.0,1029.0,660254,7585986592,300.0,5.0,628918,ITEM_UNDO
0.0,2055.0,660254,7585986592,75.0,5.0,631289,ITEM_UNDO
0.0,3134.0,900352,7585986592,300.0,2.0,851524,ITEM_UNDO
0.0,2021.0,900352,7585986592,800.0,7.0,878306,ITEM_UNDO
0.0,1054.0,60030,7586551694,450.0,5.0,4983,ITEM_UNDO
0.0,1102.0,60030,7586551694,450.0,7.0,12498,ITEM_UNDO
0.0,1036.0,240057,7586551694,350.0,8.0,180361,ITEM_UNDO
0.0,1001.0,480171,7586551694,300.0,7.0,434836,ITEM_UNDO
0.0,1033.0,480171,7586551694,400.0,7.0,435103,ITEM_UNDO
0.0,1052.0,900303,7587606661,400.0,5.0,872499,ITEM_UNDO
0.0,3108.0,960323,7587606661,850.0,8.0,944293,ITEM_UNDO
0.0,1018.0,1440446,7587606661,600.0,7.0,1394170,ITEM_UNDO
0.0,1018.0,1440446,7587606661,600.0,7.0,1396741,ITEM_UNDO
2055.0,0.0,1680501,7587606661,-30.0,4.0,1673855,ITEM_UNDO
0.0,3051.0,480071,7585999228,500.0,3.0,435432,ITEM_UNDO
0.0,2020.0,600181,7585999228,462.0,4.0,544987,ITEM_UNDO
0.0,3114.0,720252,7585999228,400.0,8.0,683986,ITEM_UNDO
0.0,6617.0,1080391,7585999228,1050.0,8.0,1029450,ITEM_UNDO
0.0,3067.0,1500476,7585999228,800.0,7.0,1495431,ITEM_UNDO
0.0,1102.0,60012,7587508818,450.0,2.0,9649,ITEM_UNDO
0.0,1052.0,240139,7587508818,400.0,2.0,210515,ITEM_UNDO
0.0,2055.0,480215,7587508818,75.0,2.0,426638,ITEM_UNDO
2031.0,0.0,780290,7587508818,-60.0,1.0,749794,ITEM_UNDO
1029.0,0.0,780290,7587508818,-210.0,1.0,752132,ITEM_UNDO
2031.0,0.0,780290,7587508818,-60.0,1.0,753401,ITEM_UNDO
0.0,3020.0,780290,7587508818,800.0,8.0,767538,ITEM_UNDO
0.0,1052.0,900315,7587508818,400.0,8.0,844110,ITEM_UNDO
0.0,1036.0,1140388,7587508818,350.0,3.0,1100483,ITEM_UNDO
0.0,2022.0,1200401,7587508818,250.0,8.0,1147001,ITEM_UNDO
0.0,1033.0,1260401,7587508818,400.0,6.0,1246689,ITEM_UNDO
0.0,3916.0,1500492,7587508818,800.0,8.0,1455358,ITEM_UNDO
0.0,2055.0,1680578,7587508818,75.0,5.0,1627328,ITEM_UNDO
0.0,1028.0,1680578,7587508818,400.0,5.0,1627461,ITEM_UNDO
0.0,2508.0,1740611,7587508818,900.0,2.0,1726940,ITEM_UNDO
0.0,2055.0,480183,7587482194,75.0,1.0,443929,ITEM_UNDO
0.0,1001.0,480183,7587482194,300.0,1.0,444062,ITEM_UNDO
0.0,3087.0,480183,7587482194,1475.0,1.0,444196,ITEM_UNDO
0.0,3158.0,840290,7587482194,600.0,4.0,797924,ITEM_UNDO
2031.0,0.0,960311,7587482194,-60.0,3.0,956336,ITEM_UNDO
0.0,3123.0,960311,7587482194,450.0,3.0,959042,ITEM_UNDO
0.0,1036.0,1020313,7587482194,350.0,7.0,964753,ITEM_UNDO
0.0,1037.0,1020313,7587482194,875.0,7.0,964886,ITEM_UNDO
0.0,1036.0,1500459,7587482194,350.0,4.0,1466764,ITEM_UNDO
0.0,2055.0,1800555,7587482194,75.0,7.0,1757650,ITEM_UNDO
0.0,2055.0,1800555,7587482194,75.0,7.0,1757750,ITEM_UNDO
0.0,3133.0,1800555,7587482194,700.0,7.0,1757883,ITEM_UNDO
1082.0,0.0,1860581,7587482194,-140.0,2.0,1827318,ITEM_UNDO
0.0,2055.0,480209,7586120413,75.0,1.0,451266,ITEM_UNDO
0.0,1029.0,540219,7586120413,300.0,5.0,498345,ITEM_UNDO
0.0,3147.0,660248,7586120413,1300.0,2.0,651051,ITEM_UNDO
0.0,1033.0,660248,7586120413,400.0,2.0,656497,ITEM_UNDO
0.0,6690.0,840295,7586120413,425.0,5.0,801877,ITEM_UNDO
0.0,2055.0,1140401,7586120413,75.0,2.0,1121345,ITEM_UNDO
0.0,2022.0,1200423,7586120413,250.0,2.0,1146513,ITEM_UNDO
0.0,1028.0,1320453,7586120413,400.0,6.0,1285995,ITEM_UNDO
0.0,6690.0,180124,7586964968,775.0,4.0,169776,ITEM_UNDO
0.0,6690.0,180124,7586964968,425.0,4.0,173717,ITEM_UNDO
0.0,3113.0,360169,7586964968,900.0,7.0,333659,ITEM_UNDO
0.0,1042.0,720292,7586964968,250.0,3.0,716803,ITEM_UNDO
0.0,1036.0,240080,7586101444,350.0,7.0,188994,ITEM_UNDO
0.0,1029.0,420108,7586101444,300.0,1.0,391278,ITEM_UNDO
0.0,2003.0,60017,7587098579,50.0,7.0,4338,ITEM_UNDO
0.0,2031.0,240179,7587098579,150.0,3.0,218612,ITEM_UNDO
0.0,6692.0,900402,7587098579,2300.0,6.0,890928,ITEM_UNDO
0.0,2055.0,960321,7586626054,75.0,10.0,919872,ITEM_UNDO
0.0,3067.0,960321,7586626054,800.0,10.0,920139,ITEM_UNDO
0.0,3044.0,1140385,7586626054,1100.0,6.0,1113590,ITEM_UNDO
0.0,1029.0,1380454,7586626054,300.0,10.0,1362847,ITEM_UNDO
0.0,1036.0,1860543,7586626054,350.0,4.0,1839871,ITEM_UNDO
0.0,4630.0,1920554,7586626054,1100.0,8.0,1879929,ITEM_UNDO
1082.0,0.0,1920554,7586626054,-140.0,8.0,1880096,ITEM_UNDO
0.0,1037.0,1920554,7586626054,875.0,1.0,1885298,ITEM_UNDO
0.0,1102.0,60029,7587481342,450.0,2.0,14373,ITEM_UNDO
0.0,1029.0,360171,7587481342,300.0,2.0,322049,ITEM_UNDO
0.0,1018.0,600235,7587481342,600.0,8.0,572702,ITEM_UNDO
0.0,3066.0,1320430,7587481342,800.0,8.0,1260550,ITEM_UNDO
1055.0,0.0,1320430,7587481342,-180.0,8.0,1261753,ITEM_UNDO
0.0,3133.0,1560489,7587481342,1050.0,1.0,1534322,ITEM_UNDO
0.0,3114.0,1740551,7587481342,600.0,6.0,1689110,ITEM_UNDO
0.0,2003.0,60029,7587604585,50.0,5.0,14546,ITEM_UNDO
0.0,2031.0,240050,7587604585,150.0,4.0,225758,ITEM_UNDO
0.0,1001.0,240050,7587604585,300.0,4.0,225958,ITEM_UNDO
2031.0,0.0,840362,7587286299,-60.0,4.0,791194,ITEM_UNDO
0.0,2420.0,1020409,7587286299,1300.0,3.0,978794,ITEM_UNDO
2031.0,0.0,600286,7585810611,-60.0,8.0,581975,ITEM_UNDO
0.0,3158.0,600286,7585810611,350.0,8.0,583878,ITEM_UNDO
2031.0,0.0,720318,7585810611,-60.0,8.0,661941,ITEM_UNDO
0.0,3076.0,1080405,7585810611,500.0,5.0,1040138,ITEM_UNDO
0.0,1028.0,1740591,7585810611,400.0,2.0,1701174,ITEM_UNDO
0.0,1018.0,1740591,7585810611,600.0,9.0,1737919,ITEM_UNDO
0.0,2022.0,1800619,7585810611,250.0,5.0,1778955,ITEM_UNDO
0.0,1031.0,1980693,7585810611,800.0,10.0,1939172,ITEM_UNDO
1082.0,0.0,2040709,7585810611,-140.0,6.0,2028876,ITEM_UNDO
0.0,3135.0,2040709,7585810611,1900.0,6.0,2029009,ITEM_UNDO
0.0,6653.0,2100716,7585810611,3000.0,6.0,2096851,ITEM_UNDO
0.0,4645.0,2100716,7585810611,3200.0,6.0,2100515,ITEM_UNDO
0.0,6653.0,2160716,7585810611,3000.0,6.0,2102419,ITEM_UNDO
1033.0,0.0,2160716,7585810611,-280.0,1.0,2108164,ITEM_UNDO
3364.0,0.0,420189,7585804234,0.0,3.0,395040,ITEM_UNDO
0.0,2055.0,780262,7585804234,75.0,8.0,739385,ITEM_UNDO
0.0,1038.0,1020349,7585872728,1300.0,4.0,997640,ITEM_UNDO
2055.0,0.0,1140376,7585872728,-30.0,4.0,1126900,ITEM_UNDO
1082.0,0.0,1780418,7585872728,-140.0,8.0,1745860,ITEM_UNDO
0.0,1052.0,240067,7587633147,400.0,6.0,200651,ITEM_UNDO
0.0,1052.0,360188,7587633147,400.0,6.0,301937,ITEM_UNDO
0.0,1036.0,660289,7587633147,350.0,4.0,619832,ITEM_UNDO
0.0,1043.0,720294,7587633147,700.0,6.0,714083,ITEM_UNDO
0.0,1028.0,1080362,7587633147,400.0,5.0,1021056,ITEM_UNDO
0.0,1052.0,1380419,7587633147,400.0,3.0,1364980,ITEM_UNDO
0.0,1052.0,1380419,7587633147,400.0,3.0,1365213,ITEM_UNDO
1082.0,0.0,1380419,7587633147,-140.0,3.0,1365781,ITEM_UNDO
0.0,1052.0,1440449,7587633147,400.0,3.0,1387565,ITEM_UNDO
0.0,1058.0,1620512,7587633147,1200.0,6.0,1575963,ITEM_UNDO
0.0,3157.0,1620512,7587633147,1650.0,6.0,1576129,ITEM_UNDO
0.0,3133.0,360174,7587383970,350.0,2.0,330511,ITEM_UNDO
0.0,2022.0,480227,7587383970,250.0,10.0,455078,ITEM_UNDO
0.0,1037.0,600231,7586316131,875.0,8.0,559808,ITEM_UNDO
0.0,3044.0,600231,7586316131,750.0,1.0,560142,ITEM_UNDO
0.0,1038.0,1560497,7586316131,1300.0,9.0,1501768,ITEM_UNDO
0.0,1042.0,300177,7585977639,250.0,9.0,251164,ITEM_UNDO
0.0,1001.0,300177,7585977639,300.0,9.0,251398,ITEM_UNDO
0.0,1043.0,720283,7585977639,450.0,4.0,702163,ITEM_UNDO
2055.0,0.0,720283,7585977639,-30.0,4.0,702330,ITEM_UNDO
3363.0,0.0,780298,7585977639,0.0,3.0,762347,ITEM_UNDO
0.0,2055.0,780298,7585977639,75.0,3.0,762481,ITEM_UNDO
0.0,2055.0,780298,7585977639,75.0,3.0,762615,ITEM_UNDO
0.0,1052.0,1080352,7585977639,400.0,5.0,1039535,ITEM_UNDO
0.0,3114.0,1380422,7585977639,600.0,5.0,1326442,ITEM_UNDO
0.0,3133.0,420203,7587414509,700.0,2.0,418297,ITEM_UNDO
0.0,3133.0,480225,7587414509,700.0,2.0,421004,ITEM_UNDO
0.0,1042.0,600252,7587414509,250.0,4.0,573155,ITEM_UNDO
0.0,1052.0,720277,7587414509,400.0,10.0,678036,ITEM_UNDO
0.0,1052.0,840298,7587414509,400.0,3.0,809881,ITEM_UNDO
0.0,1028.0,1020331,7587414509,400.0,6.0,984073,ITEM_UNDO
2010.0,0.0,1020331,7587414509,-5.0,6.0,984207,ITEM_UNDO
2010.0,0.0,1020331,7587414509,-5.0,6.0,984307,ITEM_UNDO
0.0,1037.0,1020331,7587414509,875.0,6.0,984541,ITEM_UNDO
0.0,1102.0,60029,7585953657,450.0,7.0,18076,ITEM_UNDO
0.0,1082.0,420231,7585953657,350.0,8.0,417445,ITEM_UNDO
0.0,1052.0,420231,7585953657,400.0,8.0,417578,ITEM_UNDO
0.0,3057.0,480233,7585953657,900.0,4.0,452786,ITEM_UNDO
0.0,1036.0,480233,7585953657,350.0,7.0,479599,ITEM_UNDO
0.0,1001.0,480233,7585953657,300.0,7.0,479732,ITEM_UNDO
0.0,2055.0,660280,7585953657,75.0,7.0,603318,ITEM_UNDO
0.0,1058.0,1080445,7585953657,1200.0,8.0,1052325,ITEM_UNDO
0.0,1043.0,1140445,7585953657,700.0,9.0,1097890,ITEM_UNDO
0.0,2031.0,240047,7587337431,150.0,6.0,238978,ITEM_UNDO
0.0,1036.0,240047,7587337431,350.0,6.0,239078,ITEM_UNDO
1056.0,0.0,1380444,7587337431,-160.0,8.0,1375376,ITEM_UNDO
0.0,1052.0,720338,7586119804,400.0,8.0,716530,ITEM_UNDO
0.0,1029.0,780339,7586119804,300.0,5.0,725231,ITEM_UNDO
0.0,2503.0,960388,7586119804,700.0,8.0,935919,ITEM_UNDO
2031.0,0.0,960388,7586119804,-60.0,8.0,936086,ITEM_UNDO
2031.0,0.0,960388,7586119804,-60.0,9.0,953649,ITEM_UNDO
0.0,1058.0,1020389,7586119804,1200.0,3.0,976815,ITEM_UNDO
0.0,1036.0,1320491,7586119804,350.0,7.0,1285427,ITEM_UNDO
0.0,1001.0,300057,7587023826,300.0,5.0,252979,ITEM_UNDO
0.0,2055.0,300057,7587023826,75.0,5.0,254649,ITEM_UNDO
0.0,3067.0,360071,7587023826,150.0,5.0,344708,ITEM_UNDO
0.0,2055.0,360071,7587023826,75.0,5.0,344841,ITEM_UNDO
2010.0,0.0,360071,7587023826,-5.0,5.0,345008,ITEM_UNDO
0.0,2022.0,720261,7587023826,250.0,2.0,678685,ITEM_UNDO
0.0,1001.0,720261,7587023826,300.0,3.0,712979,ITEM_UNDO
0.0,1028.0,960345,7587023826,400.0,2.0,929363,ITEM_UNDO
0.0,3044.0,960345,7587023826,350.0,2.0,929497,ITEM_UNDO
0.0,1029.0,1020371,7587023826,300.0,1.0,987034,ITEM_UNDO
2031.0,0.0,1260462,7587023826,-60.0,10.0,1201374,ITEM_UNDO
0.0,1052.0,600255,7586391691,400.0,2.0,561020,ITEM_UNDO
0.0,1036.0,660260,7586391691,350.0,7.0,629649,ITEM_UNDO
1055.0,0.0,1680475,7586391691,-180.0,3.0,1620764,ITEM_UNDO
1055.0,0.0,1860541,7586391691,-180.0,4.0,1808024,ITEM_UNDO
1055.0,0.0,1860541,7586391691,-180.0,4.0,1835296,ITEM_UNDO
3340.0,0.0,60000,7587340990,0.0,6.0,12738,ITEM_UNDO
0.0,2031.0,60000,7587340990,150.0,6.0,12905,ITEM_UNDO
0.0,1082.0,60000,7587340990,350.0,6.0,13039,ITEM_UNDO
0.0,1042.0,420165,7587340990,250.0,1.0,404555,ITEM_UNDO
0.0,1001.0,420165,7587340990,300.0,1.0,404689,ITEM_UNDO
0.0,3051.0,420165,7587340990,1200.0,1.0,404789,ITEM_UNDO
0.0,3147.0,1320412,7587340990,900.0,8.0,1306866,ITEM_UNDO
0.0,3066.0,1380419,7587340990,400.0,2.0,1364790,ITEM_UNDO
0.0,1028.0,1380419,7587340990,400.0,2.0,1366026,ITEM_UNDO
0.0,3071.0,1380419,7587340990,1850.0,2.0,1366193,ITEM_UNDO
0.0,2055.0,1560453,7587340990,75.0,7.0,1556027,ITEM_UNDO
0.0,3053.0,1560453,7587340990,1175.0,7.0,1556127,ITEM_UNDO
1029.0,0.0,1560453,7587340990,-210.0,7.0,1556227,ITEM_UNDO
0.0,3147.0,1620476,7587340990,1300.0,6.0,1576343,ITEM_UNDO
0.0,1038.0,1860530,7587340990,1300.0,7.0,1846739,ITEM_UNDO
0.0,3006.0,480233,7586838463,800.0,10.0,451397,ITEM_UNDO
0.0,6701.0,480233,7586838463,1700.0,2.0,460536,ITEM_UNDO
0.0,3077.0,480233,7586838463,1200.0,2.0,466220,ITEM_UNDO
0.0,2055.0,480233,7586838463,75.0,5.0,473612,ITEM_UNDO
0.0,2055.0,480233,7586838463,75.0,4.0,473779,ITEM_UNDO
0.0,3111.0,780273,7586838463,950.0,7.0,745326,ITEM_UNDO
0.0,3134.0,780273,7586838463,1000.0,7.0,747598,ITEM_UNDO
0.0,3134.0,900310,7586838463,650.0,7.0,895681,ITEM_UNDO
0.0,1054.0,60028,7587625177,450.0,7.0,16483,ITEM_UNDO
0.0,1036.0,840310,7587625177,350.0,6.0,828255,ITEM_UNDO
0.0,1028.0,540215,7585725436,400.0,3.0,496195,ITEM_UNDO
0.0,1037.0,900323,7585725436,875.0,1.0,887379,ITEM_UNDO
0.0,3044.0,900323,7585725436,350.0,1.0,887547,ITEM_UNDO
0.0,1036.0,300148,7585888171,350.0,6.0,253062,ITEM_UNDO
0.0,3113.0,540177,7585888171,500.0,3.0,515840,ITEM_UNDO
0.0,3006.0,660193,7585888171,550.0,9.0,658401,ITEM_UNDO
0.0,3147.0,1020261,7585888171,1300.0,3.0,1001355,ITEM_UNDO
0.0,2055.0,1800439,7585888171,75.0,7.0,1747617,ITEM_UNDO
0.0,1029.0,300059,7586848747,300.0,8.0,287319,ITEM_UNDO
0.0,1028.0,1140376,7586848747,400.0,5.0,1099023,ITEM_UNDO
0.0,1036.0,360073,7587184794,350.0,1.0,338319,ITEM_UNDO
0.0,1029.0,420177,7587184794,300.0,10.0,372404,ITEM_UNDO
0.0,3134.0,1200330,7587184794,1000.0,1.0,1189975,ITEM_UNDO
0.0,2021.0,1200330,7587184794,1150.0,1.0,1190142,ITEM_UNDO
0.0,3035.0,1260339,7587184794,1450.0,1.0,1205653,ITEM_UNDO
0.0,3174.0,1260339,7587184794,750.0,2.0,1243129,ITEM_UNDO
0.0,1026.0,1380372,7587184794,850.0,7.0,1330839,ITEM_UNDO
0.0,1052.0,1380372,7587184794,400.0,7.0,1338104,ITEM_UNDO
0.0,2003.0,60017,7585934485,50.0,7.0,20538,ITEM_UNDO
3340.0,0.0,60017,7585934485,0.0,7.0,20671,ITEM_UNDO
0.0,1052.0,420220,7585934485,400.0,3.0,368566,ITEM_UNDO
0.0,1027.0,420220,7585934485,300.0,3.0,368700,ITEM_UNDO
0.0,1033.0,480246,7585934485,400.0,8.0,435558,ITEM_UNDO
0.0,1037.0,540262,7585934485,875.0,6.0,481381,ITEM_UNDO
0.0,1028.0,900341,7585934485,400.0,2.0,882564,ITEM_UNDO
0.0,3044.0,1140422,7585934485,1100.0,7.0,1113968,ITEM_UNDO
0.0,3111.0,1200455,7585934485,950.0,6.0,1179566,ITEM_UNDO
1083.0,0.0,1200455,7585934485,-180.0,6.0,1179666,ITEM_UNDO
0.0,1026.0,1500547,7585934485,850.0,4.0,1448504,ITEM_UNDO
3340.0,0.0,60004,7586151887,0.0,6.0,12241,ITEM_UNDO
0.0,2003.0,60004,7586151887,50.0,6.0,12408,ITEM_UNDO
0.0,1054.0,60004,7586151887,450.0,6.0,12508,ITEM_UNDO
0.0,2022.0,300178,7586151887,250.0,7.0,256288,ITEM_UNDO
0.0,2022.0,420218,7586151887,250.0,8.0,374002,ITEM_UNDO
0.0,3113.0,900367,7586151887,900.0,8.0,894933,ITEM_UNDO
0.0,2019.0,1440560,7586151887,1100.0,3.0,1414510,ITEM_UNDO
0.0,1028.0,1620598,7586151887,400.0,5.0,1584034,ITEM_UNDO
0.0,3070.0,360233,7587447033,400.0,9.0,312628,ITEM_UNDO
0.0,2022.0,720340,7587447033,250.0,7.0,675202,ITEM_UNDO
0.0,1029.0,720340,7587447033,300.0,7.0,677506,ITEM_UNDO
0.0,1036.0,720340,7587447033,350.0,7.0,677840,ITEM_UNDO
0.0,3134.0,900373,7587447033,650.0,6.0,849949,ITEM_UNDO
0.0,3010.0,900373,7587447033,600.0,6.0,851752,ITEM_UNDO
0.0,3086.0,900373,7587447033,950.0,4.0,897151,ITEM_UNDO
0.0,1042.0,900373,7587447033,250.0,4.0,898988,ITEM_UNDO
0.0,3086.0,900373,7587447033,950.0,4.0,899121,ITEM_UNDO
0.0,1001.0,240156,7585686467,300.0,8.0,233839,ITEM_UNDO
0.0,1029.0,360191,7585686467,300.0,9.0,339847,ITEM_UNDO
0.0,3111.0,780327,7585686467,950.0,7.0,728535,ITEM_UNDO
0.0,1036.0,240048,7587646582,350.0,7.0,217466,ITEM_UNDO
0.0,1036.0,240048,7587646582,350.0,7.0,217600,ITEM_UNDO
0.0,1031.0,360158,7587646582,500.0,5.0,323671,ITEM_UNDO
0.0,1033.0,480214,7587646582,400.0,10.0,438488,ITEM_UNDO
0.0,1018.0,600253,7587646582,600.0,4.0,574594,ITEM_UNDO
0.0,2055.0,660259,7587646582,75.0,1.0,631274,ITEM_UNDO
0.0,1001.0,180155,7586113016,300.0,6.0,131512,ITEM_UNDO
0.0,3158.0,240159,7586113016,900.0,5.0,227046,ITEM_UNDO
0.0,2022.0,480246,7586113016,250.0,10.0,452054,ITEM_UNDO
0.0,3108.0,720300,7586113016,850.0,6.0,662554,ITEM_UNDO
0.0,1036.0,780307,7586113016,350.0,4.0,730428,ITEM_UNDO
0.0,1036.0,780307,7586113016,350.0,4.0,730595,ITEM_UNDO
0.0,2003.0,60018,7587488087,50.0,3.0,41815,ITEM_UNDO
0.0,2003.0,60018,7587488087,50.0,3.0,41949,ITEM_UNDO
0.0,3070.0,60018,7587488087,400.0,3.0,42617,ITEM_UNDO
0.0,1042.0,300176,7587488087,250.0,6.0,256440,ITEM_UNDO
0.0,2003.0,300176,7587488087,50.0,4.0,264623,ITEM_UNDO
2031.0,0.0,900346,7587488087,-60.0,8.0,897485,ITEM_UNDO
0.0,1083.0,60014,7586467239,450.0,9.0,10849,ITEM_UNDO
0.0,2055.0,300158,7586467239,75.0,10.0,246440,ITEM_UNDO
0.0,1001.0,300158,7586467239,300.0,6.0,270931,ITEM_UNDO
0.0,3077.0,420217,7586467239,500.0,1.0,395369,ITEM_UNDO
0.0,1037.0,600287,7586467239,875.0,9.0,545008,ITEM_UNDO
0.0,3145.0,900356,7586467239,700.0,5.0,861573,ITEM_UNDO
0.0,1033.0,960369,7586467239,400.0,6.0,955525,ITEM_UNDO
0.0,8010.0,1560531,7586467239,1600.0,10.0,1558018,ITEM_UNDO
0.0,2003.0,60001,7585750368,50.0,8.0,21453,ITEM_UNDO
0.0,1055.0,60001,7585750368,450.0,8.0,21620,ITEM_UNDO
0.0,1001.0,240124,7585750368,300.0,4.0,183018,ITEM_UNDO
0.0,3086.0,960262,7585750368,1200.0,9.0,901812,ITEM_UNDO
