frame_timestamp,game_id,team_id,timestamp,type
840295,7586120413,0.0,789094,DRAGON_SOUL_GIVEN
840324,7586964968,0.0,785839,DRAGON_SOUL_GIVEN
780270,7586101444,0.0,731711,DRAGON_SOUL_GIVEN
900402,7587098579,0.0,841542,DRAGON_SOUL_GIVEN
1320430,7586626054,0.0,1270436,DRAGON_SOUL_GIVEN
1020348,7587481342,100.0,990340,OBJECTIVE_BOUNTY_FINISH
1380443,7587481342,0.0,1334290,DRAGON_SOUL_GIVEN
780252,7587604585,0.0,741218,DRAGON_SOUL_GIVEN
1380426,7587604585,200.0,1377330,DRAGON_SOUL_GIVEN
960397,7587286299,0.0,914428,DRAGON_SOUL_GIVEN
720318,7585810611,0.0,685865,DRAGON_SOUL_GIVEN
2100716,7585810611,200.0,2055825,DRAGON_SOUL_GIVEN
1020357,7585804234,0.0,965052,DRAGON_SOUL_GIVEN
780304,7585872728,0.0,762455,DRAGON_SOUL_GIVEN
840319,7587633147,0.0,797944,DRAGON_SOUL_GIVEN
1080357,7586316131,0.0,1075045,DRAGON_SOUL_GIVEN
1020349,7585977639,0.0,964239,DRAGON_SOUL_GIVEN
1140361,7587414509,0.0,1080693,DRAGON_SOUL_GIVEN
1140445,7585953657,0.0,1097222,DRAGON_SOUL_GIVEN
900274,7587337431,0.0,892103,DRAGON_SOUL_GIVEN
900363,7586119804,0.0,851293,DRAGON_SOUL_GIVEN
840295,7587023826,0.0,785282,DRAGON_SOUL_GIVEN
1500563,7587023826,200.0,1489440,DRAGON_SOUL_GIVEN
720270,7586391691,0.0,719736,DRAGON_SOUL_GIVEN
1680475,7586391691,200.0,1650419,OBJECTIVE_BOUNTY_FINISH
1920562,7586391691,200.0,1900324,OBJECTIVE_BOUNTY_FINISH
900287,7587340990,0.0,849994,DRAGON_SOUL_GIVEN
840313,7585725436,0.0,803769,DRAGON_SOUL_GIVEN
720208,7585888171,0.0,668612,DRAGON_SOUL_GIVEN
1020349,7586848747,0.0,993153,DRAGON_SOUL_GIVEN
1080306,7587184794,0.0,1056401,DRAGON_SOUL_GIVEN
1740474,7587184794,100.0,1714300,DRAGON_SOUL_GIVEN
1140422,7585934485,0.0,1122151,DRAGON_SOUL_GIVEN
960399,7586151887,0.0,909821,DRAGON_SOUL_GIVEN
